asset,tier,strategy,direction,regime,split,sharpe,ret,trades
DOGE,mid,tema_cross,long,trending_up,test,0.485,13.75,17
DOGE,mid,tema_cross,long,trending_down,test,0.081,0.43,2
DOGE,mid,tema_cross,long,ranging,test,0.896,22.54,5
DOGE,mid,tema_cross,short,trending_up,train,-0.877,-111.79,53
DOGE,mid,tema_cross,short,trending_down,train,0.522,-111.92,40
DOGE,mid,tema_cross,short,ranging,train,0.671,-130.68,47
DOGE,mid,tema_cross,short,trending_up,test,0.754,43.43,18
DOGE,mid,tema_cross,short,trending_down,test,0.683,37.09,14
DOGE,mid,tema_cross,short,ranging,test,0.79,49.22,14
ADA,high,sma_crossover,long,trending_up,train,1.137,174.14,36
ADA,high,sma_crossover,long,trending_down,train,0.352,13.14,36
ADA,high,sma_crossover,long,ranging,train,-0.71,-53.63,44
ADA,high,sma_crossover,long,trending_up,test,-1.458,-66.33,25
ADA,high,sma_crossover,long,trending_down,test,-0.157,-10.99,24
ADA,high,sma_crossover,long,ranging,test,-0.61,-37.9,34
ADA,high,sma_crossover,short,trending_up,train,-1.06,-51.18,39
ADA,high,sma_crossover,short,trending_down,train,-0.346,-42.59,38
ADA,high,sma_crossover,short,ranging,train,-0.523,-40.73,39
ADA,high,sma_crossover,short,trending_up,test,-0.827,-72.35,28
ADA,high,sma_crossover,short,trending_down,test,-0.423,-59.76,26
ADA,high,sma_crossover,short,ranging,test,-0.17,-34.08,33
ADA,high,ema_crossover,long,trending_up,train,1.285,211.13,53
ADA,high,ema_crossover,long,trending_down,train,0.155,0.18,39
ADA,high,ema_crossover,long,ranging,train,0.242,1.24,69
ADA,high,ema_crossover,long,trending_up,test,-1.335,-69.21,40
ADA,high,ema_crossover,long,trending_down,test,0.078,-1.79,25
ADA,high,ema_crossover,long,ranging,test,-0.709,-41.59,43
ADA,high,ema_crossover,short,trending_up,train,-1.873,-56.44,40
ADA,high,ema_crossover,short,trending_down,train,-0.179,-32.21,52
ADA,high,ema_crossover,short,ranging,train,-0.196,-29.4,66
ADA,high,ema_crossover,short,trending_up,test,-0.241,-47.32,26
ADA,high,ema_crossover,short,trending_down,test,-0.103,-42.38,39
ADA,high,ema_crossover,short,ranging,test,0.617,29.3,48
ADA,high,rsi,long,trending_up,train,0.381,15.4,16
ADA,high,rsi,long,trending_down,train,0.229,-4.15,16
ADA,high,rsi,long,ranging,train,0.156,-5.71,14
ADA,high,rsi,long,trending_up,test,0.599,29.09,10
ADA,high,rsi,long,trending_down,test,0.137,-17.32,10
ADA,high,rsi,long,ranging,test,-0.356,-38.25,9
ADA,high,rsi,short,trending_up,train,-0.146,-82.98,17
ADA,high,rsi,short,trending_down,train,-1.074,-96.6,16
ADA,high,rsi,short,ranging,train,-0.04,-70.34,13
ADA,high,rsi,short,trending_up,test,1.433,152.12,10
ADA,high,rsi,short,trending_down,test,1.534,116.11,10
ADA,high,rsi,short,ranging,test,1.543,141.37,10
ADA,high,bollinger_bands,long,trending_up,train,0.335,11.58,36
ADA,high,bollinger_bands,long,trending_down,train,0.185,-8.42,42
ADA,high,bollinger_bands,long,ranging,train,0.013,-19.84,41
ADA,high,bollinger_bands,long,trending_up,test,1.037,68.77,23
ADA,high,bollinger_bands,long,trending_down,test,0.306,-2.18,25
ADA,high,bollinger_bands,long,ranging,test,0.068,-17.1,22
ADA,high,bollinger_bands,short,trending_up,train,-0.37,-86.0,43
ADA,high,bollinger_bands,short,trending_down,train,-0.133,-63.09,38
ADA,high,bollinger_bands,short,ranging,train,-0.033,-70.25,44
ADA,high,bollinger_bands,short,trending_up,test,1.694,222.34,26
ADA,high,bollinger_bands,short,trending_down,test,0.838,53.03,24
ADA,high,bollinger_bands,short,ranging,test,0.724,40.92,24
ADA,high,macd,long,trending_up,train,1.603,269.0,91
ADA,high,macd,long,trending_down,train,0.212,1.91,64
ADA,high,macd,long,ranging,train,0.838,63.69,94
ADA,high,macd,long,trending_up,test,-0.248,-31.43,60
ADA,high,macd,long,trending_down,test,-0.764,-54.04,53
ADA,high,macd,long,ranging,test,-0.301,-23.26,63
ADA,high,macd,short,trending_up,train,-0.724,-54.55,60
ADA,high,macd,short,trending_down,train,-0.402,-42.94,99
ADA,high,macd,short,ranging,train,0.566,35.37,95
ADA,high,macd,short,trending_up,test,-0.193,-18.04,37
ADA,high,macd,short,trending_down,test,0.033,-11.7,70
ADA,high,macd,short,ranging,test,0.95,56.1,69
ADA,high,mean_reversion,long,trending_up,train,1.649,207.74,49
ADA,high,mean_reversion,long,trending_down,train,0.864,95.01,51
ADA,high,mean_reversion,long,ranging,train,0.694,52.88,44
ADA,high,mean_reversion,long,trending_up,test,-0.814,-35.67,27
ADA,high,mean_reversion,long,trending_down,test,-0.601,-47.88,33
ADA,high,mean_reversion,long,ranging,test,-0.918,-51.71,34
ADA,high,mean_reversion,short,trending_up,train,-0.433,-86.84,39
ADA,high,mean_reversion,short,trending_down,train,0.014,-21.61,50
ADA,high,mean_reversion,short,ranging,train,0.707,56.53,54
ADA,high,mean_reversion,short,trending_up,test,0.455,-6.62,28
ADA,high,mean_reversion,short,trending_down,test,0.024,-21.19,34
ADA,high,mean_reversion,short,ranging,test,0.609,28.91,36
ADA,high,momentum,long,trending_up,train,0.829,86.11,45
ADA,high,momentum,long,trending_down,train,-0.181,-22.17,34
ADA,high,momentum,long,ranging,train,0.763,64.89,37
ADA,high,momentum,long,trending_up,test,-0.627,-58.24,36
ADA,high,momentum,long,trending_down,test,-1.283,-45.04,27
ADA,high,momentum,long,ranging,test,-1.506,-57.85,32
ADA,high,momentum,short,trending_up,train,-0.903,-47.76,26
ADA,high,momentum,short,trending_down,train,-0.065,-27.71,42
ADA,high,momentum,short,ranging,train,-0.352,-37.33,33
ADA,high,momentum,short,trending_up,test,-0.192,-29.97,26
ADA,high,momentum,short,trending_down,test,0.367,2.99,39
ADA,high,momentum,short,ranging,test,0.795,50.76,36
ADA,high,volume_weighted,long,trending_up,train,0.474,24.05,24
ADA,high,volume_weighted,long,trending_down,train,-0.557,-57.27,26
ADA,high,volume_weighted,long,ranging,train,-0.687,-64.51,31
ADA,high,volume_weighted,long,trending_up,test,-0.876,-53.3,16
ADA,high,volume_weighted,long,trending_down,test,-0.809,-49.64,17
ADA,high,volume_weighted,long,ranging,test,-0.255,-26.4,16
ADA,high,volume_weighted,short,trending_up,train,-0.729,-72.14,16
ADA,high,volume_weighted,short,trending_down,train,-0.763,-63.38,32
ADA,high,volume_weighted,short,ranging,train,-0.557,-74.36,29
ADA,high,volume_weighted,short,trending_up,test,0.369,-0.4,11
ADA,high,volume_weighted,short,trending_down,test,0.65,32.69,15
ADA,high,volume_weighted,short,ranging,test,0.817,49.3,18
ADA,high,triple_ema,long,trending_up,train,1.506,271.82,46
ADA,high,triple_ema,long,trending_down,train,0.543,19.76,24
ADA,high,triple_ema,long,ranging,train,0.555,34.84,59
ADA,high,triple_ema,long,trending_up,test,-1.458,-60.52,32
ADA,high,triple_ema,long,trending_down,test,-0.295,-5.04,14
ADA,high,triple_ema,long,ranging,test,-0.685,-33.45,34
ADA,high,triple_ema,short,trending_up,train,-0.695,-47.26,42
ADA,high,triple_ema,short,trending_down,train,-0.298,-42.11,48
ADA,high,triple_ema,short,ranging,train,0.056,-16.03,56
ADA,high,triple_ema,short,trending_up,test,-1.019,-78.23,24
ADA,high,triple_ema,short,trending_down,test,-0.176,-46.7,28
ADA,high,triple_ema,short,ranging,test,0.044,-25.28,41
ADA,high,rsi_macd_combo,long,trending_up,train,1.464,195.69,24
ADA,high,rsi_macd_combo,long,trending_down,train,1.026,118.89,21
ADA,high,rsi_macd_combo,long,ranging,train,1.106,123.84,19
ADA,high,rsi_macd_combo,long,trending_up,test,-0.02,-27.19,15
ADA,high,rsi_macd_combo,long,trending_down,test,-0.307,-49.34,13
ADA,high,rsi_macd_combo,long,ranging,test,-0.621,-53.17,13
ADA,high,rsi_macd_combo,short,trending_up,train,0.224,-105.31,20
ADA,high,rsi_macd_combo,short,trending_down,train,-1.102,-105.27,22
ADA,high,rsi_macd_combo,short,ranging,train,0.017,-49.21,20
ADA,high,rsi_macd_combo,short,trending_up,test,0.975,63.03,13
ADA,high,rsi_macd_combo,short,trending_down,test,0.924,44.85,14
ADA,high,rsi_macd_combo,short,ranging,test,1.057,64.24,12
ADA,high,stoch_rsi,long,trending_up,train,1.007,101.12,48
ADA,high,stoch_rsi,long,trending_down,train,0.05,-18.69,65
ADA,high,stoch_rsi,long,ranging,train,-0.551,-48.7,56
ADA,high,stoch_rsi,long,trending_up,test,-0.096,-18.58,30
ADA,high,stoch_rsi,long,trending_down,test,-0.115,-22.99,46
ADA,high,stoch_rsi,long,ranging,test,-1.04,-58.91,38
ADA,high,stoch_rsi,short,trending_up,train,-1.572,-92.62,65
ADA,high,stoch_rsi,short,trending_down,train,-0.601,-47.48,49
ADA,high,stoch_rsi,short,ranging,train,-1.4,-78.7,53
ADA,high,stoch_rsi,short,trending_up,test,0.502,4.88,43
ADA,high,stoch_rsi,short,trending_down,test,0.463,-3.55,39
ADA,high,stoch_rsi,short,ranging,test,0.029,-8.84,37
ADA,high,supertrend,long,trending_up,train,0.0,0.0,0
ADA,high,supertrend,long,trending_down,train,0.0,0.0,0
ADA,high,supertrend,long,ranging,train,0.0,0.0,0
ADA,high,supertrend,long,trending_up,test,0.0,0.0,0
ADA,high,supertrend,long,trending_down,test,0.0,0.0,0
ADA,high,supertrend,long,ranging,test,0.0,0.0,0
ADA,high,supertrend,short,trending_up,train,0.0,0.0,0
ADA,high,supertrend,short,trending_down,train,0.0,0.0,0
ADA,high,supertrend,short,ranging,train,0.0,0.0,0
ADA,high,supertrend,short,trending_up,test,0.0,0.0,0
ADA,high,supertrend,short,trending_down,test,0.0,0.0,0
ADA,high,supertrend,short,ranging,test,0.0,0.0,0
ADA,high,ichimoku_cloud,long,trending_up,train,1.338,232.92,19
ADA,high,ichimoku_cloud,long,trending_down,train,0.966,101.99,18
ADA,high,ichimoku_cloud,long,ranging,train,0.087,-12.5,23
ADA,high,ichimoku_cloud,long,trending_up,test,-1.107,-74.51,14
ADA,high,ichimoku_cloud,long,trending_down,test,-1.084,-69.8,14
ADA,high,ichimoku_cloud,long,ranging,test,-0.578,-57.32,14
ADA,high,ichimoku_cloud,short,trending_up,train,-0.203,-73.79,18
ADA,high,ichimoku_cloud,short,trending_down,train,-0.999,-91.68,20
ADA,high,ichimoku_cloud,short,ranging,train,0.56,34.7,19
ADA,high,ichimoku_cloud,short,trending_up,test,0.041,-6.27,10
ADA,high,ichimoku_cloud,short,trending_down,test,0.547,22.36,11
ADA,high,ichimoku_cloud,short,ranging,test,0.277,3.65,15
ADA,high,pairs_spread,long,trending_up,train,1.498,146.5,37
ADA,high,pairs_spread,long,trending_down,train,0.657,53.33,41
ADA,high,pairs_spread,long,ranging,train,0.934,80.45,34
ADA,high,pairs_spread,long,trending_up,test,-0.441,-23.21,23
ADA,high,pairs_spread,long,trending_down,test,-0.389,-37.56,30
ADA,high,pairs_spread,long,ranging,test,-0.54,-33.06,23
ADA,high,pairs_spread,short,trending_up,train,-0.435,-92.5,36
ADA,high,pairs_spread,short,trending_down,train,-0.245,-52.9,42
ADA,high,pairs_spread,short,ranging,train,0.826,80.97,47
ADA,high,pairs_spread,short,trending_up,test,0.594,10.62,23
ADA,high,pairs_spread,short,trending_down,test,0.49,16.06,28
ADA,high,pairs_spread,short,ranging,test,0.835,57.22,30
ADA,high,squeeze_momentum,long,trending_up,train,0.46,23.92,19
ADA,high,squeeze_momentum,long,trending_down,train,0.199,-2.18,19
ADA,high,squeeze_momentum,long,ranging,train,0.268,4.22,21
ADA,high,squeeze_momentum,long,trending_up,test,-1.285,-70.66,9
ADA,high,squeeze_momentum,long,trending_down,test,-1.381,-70.66,9
ADA,high,squeeze_momentum,long,ranging,test,-1.184,-68.67,11
ADA,high,squeeze_momentum,short,trending_up,train,-0.486,-89.17,14
ADA,high,squeeze_momentum,short,trending_down,train,0.11,-96.0,20
ADA,high,squeeze_momentum,short,ranging,train,0.085,-96.12,21
ADA,high,squeeze_momentum,short,trending_up,test,0.423,-6.07,8
ADA,high,squeeze_momentum,short,trending_down,test,0.807,52.29,10
ADA,high,squeeze_momentum,short,ranging,test,0.589,23.25,10
ADA,high,atr_breakout,long,trending_up,train,1.501,342.61,33
ADA,high,atr_breakout,long,trending_down,train,0.565,38.12,29
ADA,high,atr_breakout,long,ranging,train,0.334,9.57,34
ADA,high,atr_breakout,long,trending_up,test,-1.007,-65.02,29
ADA,high,atr_breakout,long,trending_down,test,-0.675,-36.13,22
ADA,high,atr_breakout,long,ranging,test,-0.663,-41.69,25
ADA,high,atr_breakout,short,trending_up,train,0.337,12.0,28
ADA,high,atr_breakout,short,trending_down,train,0.205,-2.72,39
ADA,high,atr_breakout,short,ranging,train,0.449,22.86,32
ADA,high,atr_breakout,short,trending_up,test,-0.143,-42.69,19
ADA,high,atr_breakout,short,trending_down,test,-0.285,-52.6,29
ADA,high,atr_breakout,short,ranging,test,0.491,16.04,27
ADA,high,amd_ifvg,long,trending_up,train,0.0,0.0,0
ADA,high,amd_ifvg,long,trending_down,train,0.0,0.0,0
ADA,high,amd_ifvg,long,ranging,train,0.0,0.0,0
ADA,high,amd_ifvg,long,trending_up,test,0.0,0.0,0
ADA,high,amd_ifvg,long,trending_down,test,0.0,0.0,0
ADA,high,amd_ifvg,long,ranging,test,0.0,0.0,0
ADA,high,amd_ifvg,short,trending_up,train,0.0,0.0,0
ADA,high,amd_ifvg,short,trending_down,train,0.0,0.0,0
ADA,high,amd_ifvg,short,ranging,train,0.0,0.0,0
ADA,high,amd_ifvg,short,trending_up,test,0.0,0.0,0
ADA,high,amd_ifvg,short,trending_down,test,0.0,0.0,0
ADA,high,amd_ifvg,short,ranging,test,0.0,0.0,0
ADA,high,heikin_ashi_ema,long,trending_up,train,0.959,111.98,71
ADA,high,heikin_ashi_ema,long,trending_down,train,-0.796,-44.57,57
ADA,high,heikin_ashi_ema,long,ranging,train,0.624,41.63,75
ADA,high,heikin_ashi_ema,long,trending_up,test,-0.26,-33.83,51
ADA,high,heikin_ashi_ema,long,trending_down,test,-0.997,-29.16,27
ADA,high,heikin_ashi_ema,long,ranging,test,-0.566,-35.8,56
ADA,high,heikin_ashi_ema,short,trending_up,train,-1.769,-64.74,42
ADA,high,heikin_ashi_ema,short,trending_down,train,-1.11,-73.07,84
ADA,high,heikin_ashi_ema,short,ranging,train,-0.207,-28.76,74
ADA,high,heikin_ashi_ema,short,trending_up,test,-0.875,-36.32,32
ADA,high,heikin_ashi_ema,short,trending_down,test,0.0,-16.22,52
ADA,high,heikin_ashi_ema,short,ranging,test,0.703,36.55,60
ADA,high,order_blocks,long,trending_up,train,1.344,247.74,33
ADA,high,order_blocks,long,trending_down,train,0.307,7.59,30
ADA,high,order_blocks,long,ranging,train,0.402,17.95,27
ADA,high,order_blocks,long,trending_up,test,-1.308,-69.06,27
ADA,high,order_blocks,long,trending_down,test,-1.09,-46.82,19
ADA,high,order_blocks,long,ranging,test,-1.025,-45.99,22
ADA,high,order_blocks,short,trending_up,train,0.194,-1.46,30
ADA,high,order_blocks,short,trending_down,train,0.176,-6.87,35
ADA,high,order_blocks,short,ranging,train,0.145,-7.66,30
ADA,high,order_blocks,short,trending_up,test,-0.187,-42.98,16
ADA,high,order_blocks,short,trending_down,test,-0.525,-57.56,23
ADA,high,order_blocks,short,ranging,test,-0.012,-28.81,25
ADA,high,vwap_reversion,long,trending_up,train,0.87,73.73,118
ADA,high,vwap_reversion,long,trending_down,train,0.13,-9.01,167
ADA,high,vwap_reversion,long,ranging,train,-1.205,-63.48,145
ADA,high,vwap_reversion,long,trending_up,test,-1.267,-57.25,75
ADA,high,vwap_reversion,long,trending_down,test,0.289,3.0,121
ADA,high,vwap_reversion,long,ranging,test,-1.088,-56.1,105
ADA,high,vwap_reversion,short,trending_up,train,-1.334,-83.08,145
ADA,high,vwap_reversion,short,trending_down,train,-0.329,-41.03,149
ADA,high,vwap_reversion,short,ranging,train,-1.198,-63.87,142
ADA,high,vwap_reversion,short,trending_up,test,-0.691,-69.52,79
ADA,high,vwap_reversion,short,trending_down,test,0.622,28.44,107
ADA,high,vwap_reversion,short,ranging,test,0.181,-1.35,103
ADA,high,chart_pattern,long,trending_up,train,1.168,200.52,22
ADA,high,chart_pattern,long,trending_down,train,0.525,32.63,19
ADA,high,chart_pattern,long,ranging,train,0.065,-20.3,24
ADA,high,chart_pattern,long,trending_up,test,-0.622,-54.83,15
ADA,high,chart_pattern,long,trending_down,test,-0.521,-37.73,13
ADA,high,chart_pattern,long,ranging,test,-0.511,-42.56,16
ADA,high,chart_pattern,short,trending_up,train,-0.441,-34.61,16
ADA,high,chart_pattern,short,trending_down,train,0.045,-16.03,23
ADA,high,chart_pattern,short,ranging,train,-0.316,-33.64,22
ADA,high,chart_pattern,short,trending_up,test,0.002,-32.34,11
ADA,high,chart_pattern,short,trending_down,test,0.638,32.23,14
ADA,high,chart_pattern,short,ranging,test,0.688,38.0,14
ADA,high,liquidity_sweeps,long,trending_up,train,0.413,18.67,15
ADA,high,liquidity_sweeps,long,trending_down,train,0.267,1.01,14
ADA,high,liquidity_sweeps,long,ranging,train,0.156,-7.92,14
ADA,high,liquidity_sweeps,long,trending_up,test,-0.108,-34.75,11
ADA,high,liquidity_sweeps,long,trending_down,test,-0.731,-68.84,10
ADA,high,liquidity_sweeps,long,ranging,test,-0.536,-59.59,10
ADA,high,liquidity_sweeps,short,trending_up,train,-0.541,-71.62,15
ADA,high,liquidity_sweeps,short,trending_down,train,-1.087,-101.5,14
ADA,high,liquidity_sweeps,short,ranging,train,0.37,-10.64,14
ADA,high,liquidity_sweeps,short,trending_up,test,0.663,33.61,10
ADA,high,liquidity_sweeps,short,trending_down,test,0.234,-2.0,9
ADA,high,liquidity_sweeps,short,ranging,test,0.343,5.31,11
ADA,high,parabolic_sar,long,trending_up,train,1.343,197.12,108
ADA,high,parabolic_sar,long,trending_down,train,-0.387,-31.32,74
ADA,high,parabolic_sar,long,ranging,train,0.332,12.04,92
ADA,high,parabolic_sar,long,trending_up,test,-0.481,-42.53,69
ADA,high,parabolic_sar,long,trending_down,test,0.509,20.55,49
ADA,high,parabolic_sar,long,ranging,test,-1.099,-46.7,59
ADA,high,parabolic_sar,short,trending_up,train,-0.857,-55.49,72
ADA,high,parabolic_sar,short,trending_down,train,-0.769,-61.1,119
ADA,high,parabolic_sar,short,ranging,train,0.416,19.41,93
ADA,high,parabolic_sar,short,trending_up,test,0.391,10.93,45
ADA,high,parabolic_sar,short,trending_down,test,0.158,-5.14,77
ADA,high,parabolic_sar,short,ranging,test,0.53,21.04,68
ADA,high,range_scalper,long,trending_up,train,0.0,0.0,0
ADA,high,range_scalper,long,trending_down,train,0.0,0.0,0
ADA,high,range_scalper,long,ranging,train,0.0,0.0,0
ADA,high,range_scalper,long,trending_up,test,0.0,0.0,0
ADA,high,range_scalper,long,trending_down,test,0.0,0.0,0
ADA,high,range_scalper,long,ranging,test,0.0,0.0,0
ADA,high,range_scalper,short,trending_up,train,0.0,0.0,0
ADA,high,range_scalper,short,trending_down,train,0.0,0.0,0
ADA,high,range_scalper,short,ranging,train,0.0,0.0,0
ADA,high,range_scalper,short,trending_up,test,0.0,0.0,0
ADA,high,range_scalper,short,trending_down,test,0.0,0.0,0
ADA,high,range_scalper,short,ranging,test,0.0,0.0,0
ADA,high,sweep_squeeze_combo,long,trending_up,train,-0.341,-33.04,5
ADA,high,sweep_squeeze_combo,long,trending_down,train,-0.173,-27.45,5
ADA,high,sweep_squeeze_combo,long,ranging,train,-0.7,-50.85,5
ADA,high,sweep_squeeze_combo,long,trending_up,test,-0.219,-32.69,2
ADA,high,sweep_squeeze_combo,long,trending_down,test,-0.09,-25.51,2
ADA,high,sweep_squeeze_combo,long,ranging,test,-0.165,-29.89,2
ADA,high,sweep_squeeze_combo,short,trending_up,train,0.675,-155.3,6
ADA,high,sweep_squeeze_combo,short,trending_down,train,0.901,-150.47,5
ADA,high,sweep_squeeze_combo,short,ranging,train,0.542,-145.78,6
ADA,high,sweep_squeeze_combo,short,trending_up,test,0.735,41.89,2
ADA,high,sweep_squeeze_combo,short,trending_down,test,1.084,77.81,2
ADA,high,sweep_squeeze_combo,short,ranging,test,1.516,107.42,2
ADA,high,adx_trend,long,trending_up,train,0.569,37.78,21
ADA,high,adx_trend,long,trending_down,train,0.686,61.61,13
ADA,high,adx_trend,long,ranging,train,0.536,33.3,13
ADA,high,adx_trend,long,trending_up,test,0.633,32.83,17
ADA,high,adx_trend,long,trending_down,test,0.949,75.31,7
ADA,high,adx_trend,long,ranging,test,0.681,38.18,7
ADA,high,adx_trend,short,trending_up,train,-0.628,-54.58,11
ADA,high,adx_trend,short,trending_down,train,-0.796,-67.49,21
ADA,high,adx_trend,short,ranging,train,-0.308,-31.41,7
ADA,high,adx_trend,short,trending_up,test,1.182,108.21,10
ADA,high,adx_trend,short,trending_down,test,1.342,155.46,16
ADA,high,adx_trend,short,ranging,test,1.306,121.99,11
ADA,high,donchian_breakout,long,trending_up,train,1.283,217.99,43
ADA,high,donchian_breakout,long,trending_down,train,0.046,-8.15,33
ADA,high,donchian_breakout,long,ranging,train,0.091,-12.64,45
ADA,high,donchian_breakout,long,trending_up,test,-0.911,-59.88,28
ADA,high,donchian_breakout,long,trending_down,test,-0.589,-29.52,23
ADA,high,donchian_breakout,long,ranging,test,-0.671,-40.46,28
ADA,high,donchian_breakout,short,trending_up,train,-1.012,-50.82,27
ADA,high,donchian_breakout,short,trending_down,train,-0.573,-57.29,48
ADA,high,donchian_breakout,short,ranging,train,-0.381,-39.86,40
ADA,high,donchian_breakout,short,trending_up,test,0.11,-25.33,19
ADA,high,donchian_breakout,short,trending_down,test,0.346,-0.48,29
ADA,high,donchian_breakout,short,ranging,test,0.804,54.8,29
ADA,high,tema_cross,long,trending_up,train,1.051,91.73,38
ADA,high,tema_cross,long,trending_down,train,0.098,0.95,6
ADA,high,tema_cross,long,ranging,train,0.536,27.37,37
ADA,high,tema_cross,long,trending_up,test,0.19,2.04,16
ADA,high,tema_cross,long,trending_down,test,0.303,0.64,1
ADA,high,tema_cross,long,ranging,test,0.111,0.21,16
ADA,high,tema_cross,short,trending_up,train,-0.752,-86.94,34
ADA,high,tema_cross,short,trending_down,train,-0.486,-92.33,34
ADA,high,tema_cross,short,ranging,train,-0.546,-86.0,43
ADA,high,tema_cross,short,trending_up,test,0.581,14.7,21
ADA,high,tema_cross,short,trending_down,test,0.806,53.45,17
ADA,high,tema_cross,short,ranging,test,0.656,32.76,22
AVAX,high,sma_crossover,long,trending_up,train,1.631,530.56,33
AVAX,high,sma_crossover,long,trending_down,train,1.5,365.53,39
AVAX,high,sma_crossover,long,ranging,train,0.797,79.51,33
AVAX,high,sma_crossover,long,trending_up,test,-1.221,-61.99,26
AVAX,high,sma_crossover,long,trending_down,test,-0.872,-37.86,23
AVAX,high,sma_crossover,long,ranging,test,-0.278,-28.73,30
AVAX,high,sma_crossover,short,trending_up,train,-0.578,-40.89,37
AVAX,high,sma_crossover,short,trending_down,train,0.527,33.03,37
AVAX,high,sma_crossover,short,ranging,train,0.013,-10.89,33
AVAX,high,sma_crossover,short,trending_up,test,0.444,14.31,23
AVAX,high,sma_crossover,short,trending_down,test,0.214,-4.61,24
AVAX,high,sma_crossover,short,ranging,test,0.628,29.84,31
AVAX,high,ema_crossover,long,trending_up,train,1.543,448.63,50
AVAX,high,ema_crossover,long,trending_down,train,1.162,174.13,41
AVAX,high,ema_crossover,long,ranging,train,1.384,295.97,50
AVAX,high,ema_crossover,long,trending_up,test,-1.284,-60.95,37
AVAX,high,ema_crossover,long,trending_down,test,-1.146,-32.83,28
AVAX,high,ema_crossover,long,ranging,test,-1.187,-58.14,50
AVAX,high,ema_crossover,short,trending_up,train,-1.016,-47.4,34
AVAX,high,ema_crossover,short,trending_down,train,0.273,1.7,54
AVAX,high,ema_crossover,short,ranging,train,0.188,-2.77,46
AVAX,high,ema_crossover,short,trending_up,test,-0.835,-33.42,22
AVAX,high,ema_crossover,short,trending_down,test,-0.451,-41.6,37
AVAX,high,ema_crossover,short,ranging,test,-0.046,-19.54,51
AVAX,high,rsi,long,trending_up,train,-0.15,-33.92,17
AVAX,high,rsi,long,trending_down,train,-0.085,-35.24,17
AVAX,high,rsi,long,ranging,train,-0.372,-36.93,10
AVAX,high,rsi,long,trending_up,test,-0.24,-35.36,11
AVAX,high,rsi,long,trending_down,test,0.2,-11.32,12
AVAX,high,rsi,long,ranging,test,-0.425,-42.78,8
AVAX,high,rsi,short,trending_up,train,-1.488,-144.94,18
AVAX,high,rsi,short,trending_down,train,0.793,-206.95,17
AVAX,high,rsi,short,ranging,train,-1.107,-186.55,15
AVAX,high,rsi,short,trending_up,test,1.077,89.14,12
AVAX,high,rsi,short,trending_down,test,0.568,24.53,11
AVAX,high,rsi,short,ranging,test,1.074,86.03,11
AVAX,high,bollinger_bands,long,trending_up,train,0.49,27.55,38
AVAX,high,bollinger_bands,long,trending_down,train,-0.191,-44.76,39
AVAX,high,bollinger_bands,long,ranging,train,0.177,-5.91,30
AVAX,high,bollinger_bands,long,trending_up,test,-0.364,-26.55,19
AVAX,high,bollinger_bands,long,trending_down,test,0.094,-16.75,27
AVAX,high,bollinger_bands,long,ranging,test,0.017,-15.68,25
AVAX,high,bollinger_bands,short,trending_up,train,-0.274,-100.84,40
AVAX,high,bollinger_bands,short,trending_down,train,0.869,-100.77,39
AVAX,high,bollinger_bands,short,ranging,train,0.088,-114.81,31
AVAX,high,bollinger_bands,short,trending_up,test,1.061,83.77,26
AVAX,high,bollinger_bands,short,trending_down,test,0.398,10.91,22
AVAX,high,bollinger_bands,short,ranging,test,0.297,-0.0,24
AVAX,high,macd,long,trending_up,train,1.145,166.66,99
AVAX,high,macd,long,trending_down,train,-0.049,-22.17,90
AVAX,high,macd,long,ranging,train,0.988,93.48,74
AVAX,high,macd,long,trending_up,test,-0.608,-38.93,61
AVAX,high,macd,long,trending_down,test,-0.084,-18.31,47
AVAX,high,macd,long,ranging,test,-0.597,-39.09,74
AVAX,high,macd,short,trending_up,train,-1.246,-77.25,59
AVAX,high,macd,short,trending_down,train,-0.357,-47.54,122
AVAX,high,macd,short,ranging,train,0.157,-3.93,78
AVAX,high,macd,short,trending_up,test,0.531,18.53,41
AVAX,high,macd,short,trending_down,test,0.072,-9.07,65
AVAX,high,macd,short,ranging,test,0.487,18.03,73
AVAX,high,mean_reversion,long,trending_up,train,0.543,29.77,44
AVAX,high,mean_reversion,long,trending_down,train,-0.201,-41.57,53
AVAX,high,mean_reversion,long,ranging,train,0.31,10.27,42
AVAX,high,mean_reversion,long,trending_up,test,-0.772,-42.5,32
AVAX,high,mean_reversion,long,trending_down,test,-0.255,-36.81,34
AVAX,high,mean_reversion,long,ranging,test,-0.529,-43.19,33
AVAX,high,mean_reversion,short,trending_up,train,0.373,-100.08,38
AVAX,high,mean_reversion,short,trending_down,train,0.876,-100.39,54
AVAX,high,mean_reversion,short,ranging,train,0.926,-97.36,46
AVAX,high,mean_reversion,short,trending_up,test,0.582,25.73,29
AVAX,high,mean_reversion,short,trending_down,test,0.722,36.46,32
AVAX,high,mean_reversion,short,ranging,test,0.197,-7.94,38
AVAX,high,momentum,long,trending_up,train,1.178,213.21,51
AVAX,high,momentum,long,trending_down,train,0.914,99.54,42
AVAX,high,momentum,long,ranging,train,1.7,452.63,40
AVAX,high,momentum,long,trending_up,test,-0.913,-52.85,35
AVAX,high,momentum,long,trending_down,test,-0.827,-37.66,28
AVAX,high,momentum,long,ranging,test,-1.815,-73.18,38
AVAX,high,momentum,short,trending_up,train,-0.723,-48.35,37
