strategy,asset,direction,combos,shp_def,shp_wfo,shp_rnd,tot_def,tot_wfo,tot_rnd,is_shp
triple_ema,XRP,long,27,0.3002743432150907,0.15699041844451447,0.699324258730354,3.9742826600251524,-22.06683482012596,126.04279060197516,0.6737983194891329
triple_ema,XRP,short,27,-1.0938328710211869,-1.2156734432303937,-1.1460700307662806,-81.79328313322797,-86.64266583862357,-84.56986983155336,0.4535083385480404
triple_ema,DOGE,long,27,0.6796449695552342,0.6844076922835454,0.6563219278355815,227.5536435453508,230.3830361474751,198.9687906828581,0.7731981301402447
triple_ema,DOGE,short,27,0.014174045743482364,-0.005089358095482158,-0.06149021150350063,-33.239138220904884,-37.01691566880727,-46.579439973823696,0.7108332056446833
triple_ema,ADA,long,27,0.2715384183155818,0.2294167301634819,0.2752896120139074,-2.3158619583498075,-10.721244087772286,0.7274217105861069,0.5360614638725583
triple_ema,ADA,short,27,-0.2516303309578426,-0.2835358007841649,-0.2767748696506466,-68.9340321580114,-70.49620842846603,-68.66573832604637,0.572420771464666
triple_ema,AVAX,long,27,0.3165223739883818,0.3490295741316809,0.501826444823464,7.018398101218759,15.180786660476642,66.38233775838663,0.8221006897684514
triple_ema,AVAX,short,27,-0.022879085553171172,0.18993951666328615,-0.09521448059175146,-56.70412221157879,-27.40958638979867,-63.64895751127274,0.875300445665059
triple_ema,LINK,long,27,-0.18596841617642196,-0.386205936750248,-0.11655912943886602,-55.14380148970422,-68.05034136201155,-51.34215871773008,0.643592997366697
triple_ema,LINK,short,27,-0.9640117634412412,-1.0956323357345819,-0.6757695466541794,-92.3899406509098,-94.62784462628738,-85.6668575335824,0.05388985576640647
tema_cross,BTC,long,27,0.08117991992332659,0.5433588635145868,0.26508167422433243,-1.848540937025478,43.69076253998636,12.730993322706553,1.7982670664110485
tema_cross,BTC,short,27,-1.1120603634398638,-0.8835816487216885,-1.1096730367359564,-83.70951741308413,-76.158770865929,-83.49125623700913,-0.3167976420075697
tema_cross,ETH,long,27,0.30702310382047526,-0.1053409396970351,0.34615349758688735,18.09546470991301,-18.650240819562512,23.061581860606275,1.9844237138405785
tema_cross,ETH,short,27,-0.3605607582347983,-0.41006465404351117,-0.2800279408610924,-68.37846752108037,-71.04825255983826,-62.63735684380315,0.6483214697606322
tema_cross,SOL,long,27,1.0689839837881452,0.8317265531743593,0.8768127861990044,333.45862880777935,180.2544945709883,193.07524478275164,1.9941002073605727
tema_cross,SOL,short,27,-0.365309748378465,-0.45936310887042475,-0.43919190425088106,-80.21879944953182,-84.42517926899005,-84.09010302757864,0.18484090497341957
tema_cross,XRP,long,27,0.21472864493200047,0.3606159897158689,0.2278407828014898,4.628309597189495,22.151968010582834,6.740775935795185,0.15363142142747765
tema_cross,XRP,short,27,-1.0696630393315214,-1.0017337596575895,-1.0559933765614964,-89.48717818864839,-87.82937750185096,-88.73476382431679,0.05552450415971866
tema_cross,DOGE,long,27,0.1625141832869764,0.19232278068024847,0.2953745007800204,-22.08641601742102,-12.737262284145977,11.959016112263665,0.7647685417497976
tema_cross,DOGE,short,27,-0.5782021715988241,-0.3576295031914154,-0.47971314056866937,-92.25665031605438,-85.35066760193845,-89.15991819351926,0.5927047244842355
tema_cross,ADA,long,27,0.4197866385489952,0.27091978480788564,0.5217307525770815,35.87188075813115,13.255578874491336,51.294761556896916,0.24417717568390448
tema_cross,ADA,short,27,-0.18142609752909203,-0.47625286601789074,-0.3368617467814107,-73.19730157323924,-86.51022313397665,-81.92346528988904,0.35972010336622157
tema_cross,AVAX,long,27,0.6356292300968905,0.8756053291903704,0.4372089462587972,124.77999287879271,254.20303654706765,52.75989060671318,1.8182705577187437
tema_cross,AVAX,short,27,0.19920425949596832,0.38654585818698217,0.12083722330365411,-40.80011223001494,3.8136393702432603,-52.17121824245359,1.0131777494998102
tema_cross,LINK,long,27,-0.22868275094933135,-0.12534946994050133,-0.7570288921260134,-43.461643672885984,-29.009682141640003,-60.19966733223985,0.9823848736484938
tema_cross,LINK,short,27,-0.7945013661951073,-0.6318178177984469,-0.7688341440737968,-93.55383250567941,-89.47992389603138,-92.8585984076182,0.17653315924215718
supertrend,BTC,long,9,0.0,0.0,0.0,0.0,0.0,0.0,
supertrend,BTC,short,9,0.0,0.0,0.0,0.0,0.0,0.0,
supertrend,ETH,long,9,0.0,0.0,0.0,0.0,0.0,0.0,
supertrend,ETH,short,9,0.0,0.0,0.0,0.0,0.0,0.0,
supertrend,SOL,long,9,0.0,0.0,0.0,0.0,0.0,0.0,
supertrend,SOL,short,9,0.0,0.0,0.0,0.0,0.0,0.0,
supertrend,XRP,long,9,0.0,0.0,0.0,0.0,0.0,0.0,
supertrend,XRP,short,9,0.0,0.0,0.0,0.0,0.0,0.0,
supertrend,DOGE,long,9,0.0,0.0,0.0,0.0,0.0,0.0,
supertrend,DOGE,short,9,0.0,0.0,0.0,0.0,0.0,0.0,
supertrend,ADA,long,9,0.0,0.0,0.0,0.0,0.0,0.0,
supertrend,ADA,short,9,0.0,0.0,0.0,0.0,0.0,0.0,
supertrend,AVAX,long,9,0.0,0.0,0.0,0.0,0.0,0.0,
supertrend,AVAX,short,9,0.0,0.0,0.0,0.0,0.0,0.0,
supertrend,LINK,long,9,0.0,0.0,0.0,0.0,0.0,0.0,
supertrend,LINK,short,9,0.0,0.0,0.0,0.0,0.0,0.0,
ichimoku_cloud,BTC,long,27,1.0848544511707887,0.9099789284335916,1.4521388454581812,172.3191271090597,147.15663184349359,363.80963357412844,2.6461245703255516
ichimoku_cloud,BTC,short,27,-0.3750275449322086,-0.36742452062932934,-0.2595161184215574,-45.692729614352764,-39.49310292154006,-38.64162942845828,0.6526110747957447
ichimoku_cloud,ETH,long,27,0.8109556743882697,0.22987582592411251,0.6175868978531451,163.02113363095728,-1.7149342365063158,92.30956912509771,1.8082060006297695
ichimoku_cloud,ETH,short,27,0.19894993030923125,-0.353689337047499,0.29428566996313626,0.5859430099011798,-55.2152715670156,14.39298144881671,0.9851877743278533
ichimoku_cloud,SOL,long,27,1.2158577029558435,0.8992916425938098,1.1052364155516854,535.3659765056349,282.760097016787,415.03251839182803,2.0647064122229795
ichimoku_cloud,SOL,short,27,-0.04515320832845443,-0.38667912749194067,-0.17175969983237582,-50.01870555235839,-72.1934888968607,-61.05433498442581,0.8343920798779071
ichimoku_cloud,XRP,long,27,0.24193369754189695,0.40909328908480286,0.7008196061837594,-5.038953450040307,27.219761917866148,124.65231259024976,1.3652926548220794
ichimoku_cloud,XRP,short,27,-0.9839350782239992,-0.8065465948061268,-0.670679910074857,-80.45088052548186,-70.57781484271267,-57.75770414591326,0.9995444606923253
